"expName","subjectId","subjectGender","subjectAge","session","block","trial","targetOri","targetPos","distrMean","dtype","dsd","targetDist","t_dist_to_prev_d","rt","correct","prev_correct"
"distr_stats",3,"M",23,2,177,"4",90,14,21,"norm",5,69,-11,599.052444653,1,1
"distr_stats",3,"M",23,2,177,"5",90,9,21,"norm",5,69,-11,649.565049825,1,1
"distr_stats",3,"M",23,2,177,"6",90,33,21,"norm",5,69,-11,556.539282567,1,1
"distr_stats",3,"M",23,2,178,"0",94,7,21,"norm",10,73,73,560.491701814,1,1
"distr_stats",3,"M",23,2,178,"1",94,29,21,"norm",10,73,73,653.201525431,1,1
"distr_stats",3,"M",23,2,178,"2",94,33,21,"norm",10,73,73,617.652510879,1,1
"distr_stats",3,"M",23,2,178,"3",94,9,21,"norm",10,73,73,643.331410396,1,1
"distr_stats",3,"M",23,2,178,"4",94,3,21,"norm",10,73,73,722.631925455,0,1
"distr_stats",3,"M",23,2,179,"0",125,34,41,"norm",5,84,-76,361.714957053,1,0
"distr_stats",3,"M",23,2,179,"1",125,16,41,"norm",5,84,-76,418.468341621,0,1
"distr_stats",3,"M",23,2,179,"2",125,7,41,"norm",5,84,-76,533.355802316,1,0
"distr_stats",3,"M",23,2,179,"3",125,5,41,"norm",5,84,-76,497.394454538,1,1
"distr_stats",3,"M",23,2,179,"4",125,9,41,"norm",5,84,-76,509.120069091,1,1
"distr_stats",3,"M",23,2,180,"0",166,21,81,"norm",15,85,-55,633.792411438,0,1
"distr_stats",3,"M",23,2,180,"1",166,23,81,"norm",15,85,-55,413.671621009,1,0
"distr_stats",3,"M",23,2,180,"2",166,11,81,"norm",15,85,-55,491.330389381,1,1
"distr_stats",3,"M",23,2,180,"3",166,15,81,"norm",15,85,-55,372.439637158,1,1
"distr_stats",3,"M",23,2,180,"4",166,10,81,"norm",15,85,-55,392.77382342,1,1
"distr_stats",3,"M",23,2,180,"5",166,13,81,"norm",15,85,-55,373.901099618,0,1
"distr_stats",3,"M",23,2,180,"6",166,6,81,"norm",15,85,-55,494.294815373,0,0
"distr_stats",3,"M",23,2,181,"0",171,9,81,"norm",10,-90,-90,674.252832356,1,0
"distr_stats",3,"M",23,2,181,"1",171,11,81,"norm",10,-90,-90,389.824123613,0,1
"distr_stats",3,"M",23,2,181,"2",171,8,81,"norm",10,-90,-90,576.949331004,1,0
"distr_stats",3,"M",23,2,181,"3",171,13,81,"norm",10,-90,-90,570.726847778,0,1
"distr_stats",3,"M",23,2,181,"4",171,6,81,"norm",10,-90,-90,302.04221754,1,0
"distr_stats",3,"M",23,2,181,"5",171,17,81,"norm",10,-90,-90,555.572709225,1,1
"distr_stats",3,"M",23,2,182,"0",100,10,161,"norm",15,-61,19,1276.50254743,1,1
"distr_stats",3,"M",23,2,182,"1",100,6,161,"norm",15,-61,19,661.580725628,0,1
"distr_stats",3,"M",23,2,182,"2",100,5,161,"norm",15,-61,19,415.04026387,1,0
"distr_stats",3,"M",23,2,182,"3",100,0,161,"norm",15,-61,19,549.244911454,0,1
"distr_stats",3,"M",23,2,182,"4",100,23,161,"norm",15,-61,19,896.039466868,1,0
"distr_stats",3,"M",23,2,182,"5",100,13,161,"norm",15,-61,19,493.924875718,1,1
"distr_stats",3,"M",23,2,183,"0",14,1,81,"norm",5,-67,33,715.215728615,1,1
"distr_stats",3,"M",23,2,183,"1",14,26,81,"norm",5,-67,33,819.257129726,1,1
"distr_stats",3,"M",23,2,183,"2",14,26,81,"norm",5,-67,33,468.341027041,1,1
"distr_stats",3,"M",23,2,183,"3",14,34,81,"norm",5,-67,33,545.980606748,1,1
"distr_stats",3,"M",23,2,183,"4",14,29,81,"norm",5,-67,33,496.641634028,1,1
"distr_stats",3,"M",23,2,184,"0",122,11,21,"norm",10,-79,41,611.136396416,1,1
"distr_stats",3,"M",23,2,184,"1",122,31,21,"norm",10,-79,41,470.012226098,1,1
"distr_stats",3,"M",23,2,184,"2",122,33,21,"norm",10,-79,41,1022.32231853,1,1
"distr_stats",3,"M",23,2,184,"3",122,1,21,"norm",10,-79,41,1019.00446406,1,1
"distr_stats",3,"M",23,2,184,"4",122,20,21,"norm",10,-79,41,519.562720408,1,1
"distr_stats",3,"M",23,2,185,"0",78,32,161,"norm",5,-83,57,777.343725058,1,1
"distr_stats",3,"M",23,2,185,"1",78,0,161,"norm",5,-83,57,907.457170244,1,1
"distr_stats",3,"M",23,2,185,"2",78,32,161,"norm",5,-83,57,600.149322436,1,1
"distr_stats",3,"M",23,2,185,"3",78,18,161,"norm",5,-83,57,617.73863676,1,1
"distr_stats",3,"M",23,2,185,"4",78,0,161,"norm",5,-83,57,580.102519936,1,1
"distr_stats",3,"M",23,2,185,"5",78,11,161,"norm",5,-83,57,576.280851379,1,1
"distr_stats",3,"M",23,2,185,"6",78,30,161,"norm",5,-83,57,579.575500957,1,1
"distr_stats",3,"M",23,2,186,"0",14,0,101,"norm",10,-87,33,1205.62674987,1,1
"distr_stats",3,"M",23,2,186,"1",14,25,101,"norm",10,-87,33,631.9877842,1,1
"distr_stats",3,"M",23,2,186,"2",14,4,101,"norm",10,-87,33,640.351811966,1,1
"distr_stats",3,"M",23,2,186,"3",14,12,101,"norm",10,-87,33,546.313954062,1,1
"distr_stats",3,"M",23,2,186,"4",14,23,101,"norm",10,-87,33,737.919045932,1,1
"distr_stats",3,"M",23,2,186,"5",14,22,101,"norm",10,-87,33,549.560408846,1,1
"distr_stats",3,"M",23,2,186,"6",14,1,101,"norm",10,-87,33,548.730833667,1,1
"distr_stats",3,"M",23,2,187,"0",43,25,161,"norm",5,62,-58,538.397066877,1,1
"distr_stats",3,"M",23,2,187,"1",43,16,161,"norm",5,62,-58,531.866226222,1,1
"distr_stats",3,"M",23,2,187,"2",43,34,161,"norm",5,62,-58,513.714193072,1,1
"distr_stats",3,"M",23,2,187,"3",43,13,161,"norm",5,62,-58,545.491072604,1,1
"distr_stats",3,"M",23,2,187,"4",43,11,161,"norm",5,62,-58,501.695839783,1,1
"distr_stats",3,"M",23,2,188,"0",41,34,121,"norm",15,-80,60,502.585658454,1,1
"distr_stats",3,"M",23,2,188,"1",41,16,121,"norm",15,-80,60,492.356313716,1,1
"distr_stats",3,"M",23,2,188,"2",41,26,121,"norm",15,-80,60,704.933280351,1,1
"distr_stats",3,"M",23,2,188,"3",41,14,121,"norm",15,-80,60,497.563582561,1,1
"distr_stats",3,"M",23,2,188,"4",41,4,121,"norm",15,-80,60,651.161279206,1,1
"distr_stats",3,"M",23,2,189,"0",22,35,101,"norm",10,-79,81,531.659613363,0,1
"distr_stats",3,"M",23,2,189,"1",22,8,101,"norm",10,-79,81,506.67061338,1,0
"distr_stats",3,"M",23,2,189,"2",22,30,101,"norm",10,-79,81,560.568456483,0,1
"distr_stats",3,"M",23,2,189,"3",22,13,101,"norm",10,-79,81,470.267480003,1,0
"distr_stats",3,"M",23,2,189,"4",22,21,101,"norm",10,-79,81,601.551433905,1,1
"distr_stats",3,"M",23,2,189,"5",22,14,101,"norm",10,-79,81,522.455746715,1,1
"distr_stats",3,"M",23,2,189,"6",22,5,101,"norm",10,-79,81,699.114205392,0,1
"distr_stats",3,"M",23,2,190,"0",127,16,61,"norm",15,66,26,518.435051512,1,0
"distr_stats",3,"M",23,2,190,"1",127,13,61,"norm",15,66,26,434.500696389,1,1
"distr_stats",3,"M",23,2,190,"2",127,30,61,"norm",15,66,26,659.772082159,0,1
"distr_stats",3,"M",23,2,190,"3",127,10,61,"norm",15,66,26,687.708550711,1,0
"distr_stats",3,"M",23,2,190,"4",127,35,61,"norm",15,66,26,649.489633903,1,1
"distr_stats",3,"M",23,2,191,"0",87,7,21,"norm",5,66,26,712.686840743,1,1
"distr_stats",3,"M",23,2,191,"1",87,2,21,"norm",5,66,26,932.361829346,1,1
"distr_stats",3,"M",23,2,191,"2",87,26,21,"norm",5,66,26,530.797015825,0,1
"distr_stats",3,"M",23,2,191,"3",87,20,21,"norm",5,66,26,498.625652992,1,0
"distr_stats",3,"M",23,2,191,"4",87,21,21,"norm",5,66,26,451.689279937,0,1
"distr_stats",3,"M",23,2,191,"5",87,5,21,"norm",5,66,26,663.288517029,1,0
"distr_stats",3,"M",23,2,191,"6",87,7,21,"norm",5,66,26,439.529912252,1,1
"distr_stats",3,"M",23,2,192,"0",113,4,21,"norm",10,-88,-88,481.724006964,1,1
"distr_stats",3,"M",23,2,192,"1",113,16,21,"norm",10,-88,-88,545.338902011,1,1
"distr_stats",3,"M",23,2,192,"2",113,0,21,"norm",10,-88,-88,628.356663576,0,1
"distr_stats",3,"M",23,2,192,"3",113,28,21,"norm",10,-88,-88,490.165235646,1,0
"distr_stats",3,"M",23,2,192,"4",113,21,21,"norm",10,-88,-88,576.282636372,1,1
"distr_stats",3,"M",23,2,193,"0",51,28,121,"norm",15,-70,30,603.549286556,1,1
"distr_stats",3,"M",23,2,193,"1",51,29,121,"norm",15,-70,30,485.755412119,1,1
"distr_stats",3,"M",23,2,193,"2",51,4,121,"norm",15,-70,30,666.475620819,1,1
"distr_stats",3,"M",23,2,193,"3",51,12,121,"norm",15,-70,30,422.995974637,1,1
"distr_stats",3,"M",23,2,193,"4",51,10,121,"norm",15,-70,30,474.36626862,1,1
"distr_stats",3,"M",23,2,193,"5",51,6,121,"norm",15,-70,30,416.520022503,1,1
"distr_stats",3,"M",23,2,193,"6",51,11,121,"norm",15,-70,30,537.129722328,1,1
"distr_stats",3,"M",23,2,194,"0",99,22,21,"norm",10,78,-22,553.939441255,1,1
"distr_stats",3,"M",23,2,194,"1",99,27,21,"norm",10,78,-22,590.171661617,1,1
"distr_stats",3,"M",23,2,194,"2",99,29,21,"norm",10,78,-22,494.677696228,1,1
"distr_stats",3,"M",23,2,194,"3",99,4,21,"norm",10,78,-22,452.635325866,1,1
"distr_stats",3,"M",23,2,194,"4",99,6,21,"norm",10,78,-22,509.499379958,1,1
"distr_stats",3,"M",23,2,194,"5",99,19,21,"norm",10,78,-22,737.163101683,1,1
"distr_stats",3,"M",23,2,194,"6",99,9,21,"norm",10,78,-22,582.270393112,1,1
"distr_stats",3,"M",23,2,195,"0",20,29,101,"norm",15,-81,-1,909.478674046,1,1
"distr_stats",3,"M",23,2,195,"1",20,7,101,"norm",15,-81,-1,457.252208504,1,1
"distr_stats",3,"M",23,2,195,"2",20,27,101,"norm",15,-81,-1,334.080598448,1,1
"distr_stats",3,"M",23,2,195,"3",20,17,101,"norm",15,-81,-1,755.454364236,1,1
"distr_stats",3,"M",23,2,195,"4",20,21,101,"norm",15,-81,-1,531.780100348,0,1
"distr_stats",3,"M",23,2,195,"5",20,32,101,"norm",15,-81,-1,525.977536559,0,0
"distr_stats",3,"M",23,2,196,"0",103,4,41,"norm",10,62,2,153.584852531,0,0
"distr_stats",3,"M",23,2,196,"1",103,9,41,"norm",10,62,2,589.385372496,1,0
"distr_stats",3,"M",23,2,196,"2",103,11,41,"norm",10,62,2,633.100280666,1,1
"distr_stats",3,"M",23,2,196,"3",103,11,41,"norm",10,62,2,496.140943684,1,1
"distr_stats",3,"M",23,2,196,"4",103,32,41,"norm",10,62,2,521.542723141,1,1
"distr_stats",3,"M",23,2,196,"5",103,35,41,"norm",10,62,2,543.871192072,1,1
"distr_stats",3,"M",23,2,196,"6",103,32,41,"norm",10,62,2,470.899367287,1,1
"distr_stats",3,"M",23,2,197,"0",99,9,21,"norm",5,78,58,630.185388207,1,1
"distr_stats",3,"M",23,2,197,"1",99,23,21,"norm",5,78,58,597.445505318,1,1
"distr_stats",3,"M",23,2,197,"2",99,27,21,"norm",5,78,58,431.43943456,1,1
"distr_stats",3,"M",23,2,197,"3",99,7,21,"norm",5,78,58,410.660785212,1,1
"distr_stats",3,"M",23,2,197,"4",99,15,21,"norm",5,78,58,380.946910554,0,1
"distr_stats",3,"M",23,2,197,"5",99,35,21,"norm",5,78,58,448.711466499,1,0
"distr_stats",3,"M",23,2,198,"0",74,23,161,"norm",15,-87,53,523.744957416,1,1
"distr_stats",3,"M",23,2,198,"1",74,29,161,"norm",15,-87,53,405.095179154,1,1
"distr_stats",3,"M",23,2,198,"2",74,26,161,"norm",15,-87,53,590.939208316,1,1
"distr_stats",3,"M",23,2,198,"3",74,10,161,"norm",15,-87,53,521.736394807,1,1
"distr_stats",3,"M",23,2,198,"4",74,3,161,"norm",15,-87,53,288.182644672,0,1
"distr_stats",3,"M",23,2,199,"0",76,4,161,"norm",5,-85,-85,347.225728143,1,0
"distr_stats",3,"M",23,2,199,"1",76,20,161,"norm",5,-85,-85,392.311064163,1,1
"distr_stats",3,"M",23,2,199,"2",76,4,161,"norm",5,-85,-85,437.7056501,1,1
"distr_stats",3,"M",23,2,199,"3",76,34,161,"norm",5,-85,-85,426.16344351,1,1
"distr_stats",3,"M",23,2,199,"4",76,33,161,"norm",5,-85,-85,468.589140972,1,1
"distr_stats",3,"M",23,2,199,"5",76,20,161,"norm",5,-85,-85,486.795616394,1,1
"distr_stats",3,"M",23,2,199,"6",76,29,161,"norm",5,-85,-85,421.937474195,1,1
"distr_stats",3,"M",23,2,200,"0",78,32,141,"norm",10,-63,-83,780.835170033,0,1
"distr_stats",3,"M",23,2,200,"1",78,21,141,"norm",10,-63,-83,486.812573818,1,0
"distr_stats",3,"M",23,2,200,"2",78,33,141,"norm",10,-63,-83,462.584873057,1,1
"distr_stats",3,"M",23,2,200,"3",78,21,141,"norm",10,-63,-83,430.918663053,1,1
"distr_stats",3,"M",23,2,200,"4",78,21,141,"norm",10,-63,-83,351.48605856,1,1
"distr_stats",3,"M",23,2,200,"5",78,7,141,"norm",10,-63,-83,503.427728581,1,1
"distr_stats",3,"M",23,2,200,"6",78,34,141,"norm",10,-63,-83,580.040937704,1,1
"distr_stats",3,"M",23,2,201,"0",148,6,41,"norm",5,-73,7,543.909569409,1,1
"distr_stats",3,"M",23,2,201,"1",148,25,41,"norm",5,-73,7,397.932451226,0,1
"distr_stats",3,"M",23,2,201,"2",148,13,41,"norm",5,-73,7,390.882624059,1,0
"distr_stats",3,"M",23,2,201,"3",148,34,41,"norm",5,-73,7,432.968280482,1,1
"distr_stats",3,"M",23,2,201,"4",148,23,41,"norm",5,-73,7,392.32757534,1,1
"distr_stats",3,"M",23,2,201,"5",148,13,41,"norm",5,-73,7,415.38387489,1,1
"distr_stats",3,"M",23,2,202,"0",48,21,161,"norm",10,67,7,632.940523854,1,1
"distr_stats",3,"M",23,2,202,"1",48,31,161,"norm",10,67,7,618.776163545,1,1
"distr_stats",3,"M",23,2,202,"2",48,17,161,"norm",10,67,7,535.976617291,1,1
"distr_stats",3,"M",23,2,202,"3",48,3,161,"norm",10,67,7,542.222751668,1,1
"distr_stats",3,"M",23,2,202,"4",48,32,161,"norm",10,67,7,486.616670911,1,1
"distr_stats",3,"M",23,2,202,"5",48,32,161,"norm",10,67,7,468.205367626,1,1
"distr_stats",3,"M",23,2,203,"0",65,10,1,"norm",5,64,84,531.40257447,1,1
"distr_stats",3,"M",23,2,203,"1",65,22,1,"norm",5,64,84,680.945661061,1,1
"distr_stats",3,"M",23,2,203,"2",65,19,1,"norm",5,64,84,589.696853658,1,1
"distr_stats",3,"M",23,2,203,"3",65,3,1,"norm",5,64,84,539.859421835,1,1
"distr_stats",3,"M",23,2,203,"4",65,22,1,"norm",5,64,84,673.188976933,1,1
"distr_stats",3,"M",23,2,203,"5",65,22,1,"norm",5,64,84,434.423049224,1,1
"distr_stats",3,"M",23,2,204,"0",80,17,1,"norm",10,79,79,757.863211373,1,1
"distr_stats",3,"M",23,2,204,"1",80,3,1,"norm",10,79,79,596.090249899,1,1
"distr_stats",3,"M",23,2,204,"2",80,34,1,"norm",10,79,79,637.996514597,1,1
"distr_stats",3,"M",23,2,204,"3",80,31,1,"norm",10,79,79,679.089715297,1,1
"distr_stats",3,"M",23,2,204,"4",80,14,1,"norm",10,79,79,768.198316906,0,1
"distr_stats",3,"M",23,2,205,"0",66,8,161,"norm",5,85,65,514.437561211,1,0
"distr_stats",3,"M",23,2,205,"1",66,2,161,"norm",5,85,65,639.514650567,1,1
"distr_stats",3,"M",23,2,205,"2",66,20,161,"norm",5,85,65,621.418844672,1,1
"distr_stats",3,"M",23,2,205,"3",66,34,161,"norm",5,85,65,516.981621517,1,1
"distr_stats",3,"M",23,2,205,"4",66,22,161,"norm",5,85,65,449.384408603,1,1
"distr_stats",3,"M",23,2,205,"5",66,33,161,"norm",5,85,65,461.821342593,1,1
"distr_stats",3,"M",23,2,205,"6",66,33,161,"norm",5,85,65,400.57379361,1,1
"distr_stats",3,"M",23,2,206,"0",50,12,141,"norm",10,89,69,452.651390795,1,1
"distr_stats",3,"M",23,2,206,"1",50,10,141,"norm",10,89,69,446.568136969,0,1
"distr_stats",3,"M",23,2,206,"2",50,11,141,"norm",10,89,69,554.914047061,1,0
"distr_stats",3,"M",23,2,206,"3",50,23,141,"norm",10,89,69,427.546812556,1,1
"distr_stats",3,"M",23,2,206,"4",50,25,141,"norm",10,89,69,335.088672859,0,1
"distr_stats",3,"M",23,2,207,"0",128,1,21,"norm",5,-73,-13,514.865959369,1,0
"distr_stats",3,"M",23,2,207,"1",128,22,21,"norm",5,-73,-13,644.433196903,1,1
"distr_stats",3,"M",23,2,207,"2",128,35,21,"norm",5,-73,-13,579.24170739,1,1
"distr_stats",3,"M",23,2,207,"3",128,26,21,"norm",5,-73,-13,628.856015177,1,1
"distr_stats",3,"M",23,2,207,"4",128,35,21,"norm",5,-73,-13,473.22431978,1,1
"distr_stats",3,"M",23,2,208,"0",120,18,21,"norm",15,-81,-81,435.574369269,1,1
"distr_stats",3,"M",23,2,208,"1",120,20,21,"norm",15,-81,-81,572.210622642,1,1
"distr_stats",3,"M",23,2,208,"2",120,5,21,"norm",15,-81,-81,523.914085439,1,1
"distr_stats",3,"M",23,2,208,"3",120,30,21,"norm",15,-81,-81,567.96501841,0,1
"distr_stats",3,"M",23,2,208,"4",120,22,21,"norm",15,-81,-81,399.149815988,1,0
"distr_stats",3,"M",23,2,209,"0",40,23,101,"norm",5,-61,19,725.931037508,1,1
"distr_stats",3,"M",23,2,209,"1",40,22,101,"norm",5,-61,19,392.89877288,1,1
"distr_stats",3,"M",23,2,209,"2",40,34,101,"norm",5,-61,19,584.804635957,1,1
"distr_stats",3,"M",23,2,209,"3",40,24,101,"norm",5,-61,19,710.83491121,1,1
"distr_stats",3,"M",23,2,209,"4",40,25,101,"norm",5,-61,19,494.971327462,1,1
"distr_stats",3,"M",23,2,209,"5",40,24,101,"norm",5,-61,19,826.886186904,1,1
"distr_stats",3,"M",23,2,210,"0",131,33,21,"norm",10,-70,30,539.157473602,1,1
"distr_stats",3,"M",23,2,210,"1",131,7,21,"norm",10,-70,30,697.943696676,1,1
"distr_stats",3,"M",23,2,210,"2",131,33,21,"norm",10,-70,30,500.008129544,1,1
"distr_stats",3,"M",23,2,210,"3",131,35,21,"norm",10,-70,30,464.74114378,1,1
"distr_stats",3,"M",23,2,210,"4",131,26,21,"norm",10,-70,30,721.105310775,1,1
"distr_stats",3,"M",23,2,210,"5",131,2,21,"norm",10,-70,30,625.412318743,1,1
"distr_stats",3,"M",23,2,210,"6",131,16,21,"norm",10,-70,30,521.659193888,1,1
"distr_stats",3,"M",23,2,211,"0",152,7,41,"norm",15,-69,-49,468.554333624,1,1
"distr_stats",3,"M",23,2,211,"1",152,20,41,"norm",15,-69,-49,688.032080569,1,1
"distr_stats",3,"M",23,2,211,"2",152,11,41,"norm",15,-69,-49,453.41045878,1,1
"distr_stats",3,"M",23,2,211,"3",152,31,41,"norm",15,-69,-49,541.624779238,1,1
"distr_stats",3,"M",23,2,211,"4",152,11,41,"norm",15,-69,-49,459.016673409,1,1
"distr_stats",3,"M",23,2,211,"5",152,19,41,"norm",15,-69,-49,411.467601742,1,1
"distr_stats",3,"M",23,2,212,"0",91,18,21,"norm",10,70,50,586.709222764,1,1
"distr_stats",3,"M",23,2,212,"1",91,11,21,"norm",10,70,50,546.318416542,1,1
"distr_stats",3,"M",23,2,212,"2",91,1,21,"norm",10,70,50,588.695026716,1,1
"distr_stats",3,"M",23,2,212,"3",91,32,21,"norm",10,70,50,554.574006026,0,1
"distr_stats",3,"M",23,2,212,"4",91,13,21,"norm",10,70,50,448.289762062,1,0
"distr_stats",3,"M",23,2,212,"5",91,24,21,"norm",10,70,50,717.554068553,0,1
"distr_stats",3,"M",23,2,212,"6",91,29,21,"norm",10,70,50,175.042691459,0,0
"distr_stats",3,"M",23,2,213,"0",60,28,121,"norm",15,-61,39,711.854588073,1,0
"distr_stats",3,"M",23,2,213,"1",60,33,121,"norm",15,-61,39,437.927435396,1,1
"distr_stats",3,"M",23,2,213,"2",60,5,121,"norm",15,-61,39,559.398394016,1,1
"distr_stats",3,"M",23,2,213,"3",60,28,121,"norm",15,-61,39,619.487929231,1,1
"distr_stats",3,"M",23,2,213,"4",60,19,121,"norm",15,-61,39,604.98754412,1,1
"distr_stats",3,"M",23,2,213,"5",60,24,121,"norm",15,-61,39,801.806598556,1,1
"distr_stats",3,"M",23,2,213,"6",60,10,121,"norm",15,-61,39,528.156565935,1,1
"distr_stats",3,"M",23,2,214,"0",164,22,61,"norm",10,-77,43,574.543607607,1,1
"distr_stats",3,"M",23,2,214,"1",164,3,61,"norm",10,-77,43,476.113329853,0,1
"distr_stats",3,"M",23,2,214,"2",164,25,61,"norm",10,-77,43,468.029992127,1,0
"distr_stats",3,"M",23,2,214,"3",164,33,61,"norm",10,-77,43,487.557808108,1,1
"distr_stats",3,"M",23,2,214,"4",164,35,61,"norm",10,-77,43,607.512415754,1,1
"distr_stats",3,"M",23,2,215,"0",55,20,141,"norm",5,-86,-6,797.967972569,1,1
"distr_stats",3,"M",23,2,215,"1",55,0,141,"norm",5,-86,-6,552.97599165,1,1
"distr_stats",3,"M",23,2,215,"2",55,2,141,"norm",5,-86,-6,634.418051246,1,1
"distr_stats",3,"M",23,2,215,"3",55,20,141,"norm",5,-86,-6,693.149653554,1,1
"distr_stats",3,"M",23,2,215,"4",55,3,141,"norm",5,-86,-6,506.296211242,1,1
"distr_stats",3,"M",23,2,215,"5",55,22,141,"norm",5,-86,-6,484.305105856,1,1
"distr_stats",3,"M",23,2,216,"0",17,28,121,"norm",15,76,56,413.907239996,1,1
"distr_stats",3,"M",23,2,216,"1",17,22,121,"norm",15,76,56,430.962841609,1,1
"distr_stats",3,"M",23,2,216,"2",17,12,121,"norm",15,76,56,627.255769563,1,1
"distr_stats",3,"M",23,2,216,"3",17,34,121,"norm",15,76,56,434.461426557,1,1
"distr_stats",3,"M",23,2,216,"4",17,29,121,"norm",15,76,56,471.757948591,1,1
"distr_stats",3,"M",23,2,216,"5",17,6,121,"norm",15,76,56,350.068328411,1,1
"distr_stats",3,"M",23,2,216,"6",17,33,121,"norm",15,76,56,367.995898778,1,1
"distr_stats",3,"M",23,2,217,"0",127,6,41,"norm",5,86,6,653.616536143,1,1
"distr_stats",3,"M",23,2,217,"1",127,17,41,"norm",5,86,6,468.378065631,1,1
"distr_stats",3,"M",23,2,217,"2",127,13,41,"norm",5,86,6,386.500914159,1,1
"distr_stats",3,"M",23,2,217,"3",127,14,41,"norm",5,86,6,488.718053119,1,1
"distr_stats",3,"M",23,2,217,"4",127,33,41,"norm",5,86,6,414.018802014,1,1
"distr_stats",3,"M",23,2,217,"5",127,30,41,"norm",5,86,6,609.119801342,1,1
"distr_stats",3,"M",23,2,218,"0",149,3,61,"norm",15,88,-72,488.323569818,1,1
"distr_stats",3,"M",23,2,218,"1",149,18,61,"norm",15,88,-72,521.021505385,1,1
"distr_stats",3,"M",23,2,218,"2",149,17,61,"norm",15,88,-72,611.813354753,1,1
"distr_stats",3,"M",23,2,218,"3",149,0,61,"norm",15,88,-72,471.51429714,1,1
"distr_stats",3,"M",23,2,218,"4",149,3,61,"norm",15,88,-72,857.660346996,1,1
"distr_stats",3,"M",23,2,218,"5",149,4,61,"norm",15,88,-72,596.228586805,1,1
"distr_stats",3,"M",23,2,219,"0",148,29,61,"norm",5,87,87,442.696934875,1,1
"distr_stats",3,"M",23,2,219,"1",148,5,61,"norm",5,87,87,409.758471593,1,1
"distr_stats",3,"M",23,2,219,"2",148,13,61,"norm",5,87,87,469.167478484,1,1
"distr_stats",3,"M",23,2,219,"3",148,27,61,"norm",5,87,87,543.416019031,1,1
"distr_stats",3,"M",23,2,219,"4",148,7,61,"norm",5,87,87,405.708324019,1,1
"distr_stats",3,"M",23,2,219,"5",148,32,61,"norm",5,87,87,654.073047928,1,1
"distr_stats",3,"M",23,2,220,"0",104,32,41,"norm",15,63,43,610.164468097,0,1
"distr_stats",3,"M",23,2,220,"1",104,25,41,"norm",15,63,43,472.351904784,1,0
"distr_stats",3,"M",23,2,220,"2",104,33,41,"norm",15,63,43,488.277160017,1,1
"distr_stats",3,"M",23,2,220,"3",104,34,41,"norm",15,63,43,588.612917072,1,1
"distr_stats",3,"M",23,2,220,"4",104,34,41,"norm",15,63,43,571.271716683,0,1
"distr_stats",3,"M",23,2,221,"0",108,2,21,"norm",5,87,67,505.639334064,1,0
"distr_stats",3,"M",23,2,221,"1",108,6,21,"norm",5,87,67,465.904066277,1,1
"distr_stats",3,"M",23,2,221,"2",108,35,21,"norm",5,87,67,492.107753533,1,1
"distr_stats",3,"M",23,2,221,"3",108,25,21,"norm",5,87,67,809.757846848,1,1
"distr_stats",3,"M",23,2,221,"4",108,7,21,"norm",5,87,67,442.435433502,1,1
"distr_stats",3,"M",23,2,221,"5",108,33,21,"norm",5,87,67,503.686552467,1,1
"distr_stats",3,"M",23,2,222,"0",139,2,41,"norm",15,-82,-62,482.862832061,1,1
"distr_stats",3,"M",23,2,222,"1",139,22,41,"norm",15,-82,-62,685.139946763,1,1
"distr_stats",3,"M",23,2,222,"2",139,32,41,"norm",15,-82,-62,629.441938905,1,1
"distr_stats",3,"M",23,2,222,"3",139,32,41,"norm",15,-82,-62,619.538801511,1,1
"distr_stats",3,"M",23,2,222,"4",139,8,41,"norm",15,-82,-62,528.296241588,1,1
"distr_stats",3,"M",23,2,222,"5",139,14,41,"norm",15,-82,-62,668.386008849,1,1
"distr_stats",3,"M",23,2,222,"6",139,22,41,"norm",15,-82,-62,515.782106679,1,1
"distr_stats",3,"M",23,2,223,"0",51,31,121,"norm",10,-70,10,1160.87252992,1,1
"distr_stats",3,"M",23,2,223,"1",51,24,121,"norm",10,-70,10,511.127292953,1,1
"distr_stats",3,"M",23,2,223,"2",51,17,121,"norm",10,-70,10,657.247210522,1,1
"distr_stats",3,"M",23,2,223,"3",51,13,121,"norm",10,-70,10,528.296241584,1,1
"distr_stats",3,"M",23,2,223,"4",51,23,121,"norm",10,-70,10,647.623424429,1,1
"distr_stats",3,"M",23,2,224,"0",134,16,41,"norm",15,-87,13,668.373067656,1,1
"distr_stats",3,"M",23,2,224,"1",134,4,41,"norm",15,-87,13,663.510302325,1,1
"distr_stats",3,"M",23,2,224,"2",134,27,41,"norm",15,-87,13,422.588996389,1,1
"distr_stats",3,"M",23,2,224,"3",134,2,41,"norm",15,-87,13,558.027966166,1,1
"distr_stats",3,"M",23,2,224,"4",134,34,41,"norm",15,-87,13,456.322673752,0,1
"distr_stats",3,"M",23,2,224,"5",134,21,41,"norm",15,-87,13,455.816182181,1,0
"distr_stats",3,"M",23,2,225,"0",25,1,141,"norm",10,64,-16,800.318361209,1,1
"distr_stats",3,"M",23,2,225,"1",25,22,141,"norm",10,64,-16,494.011447845,1,1
"distr_stats",3,"M",23,2,225,"2",25,25,141,"norm",10,64,-16,564.350855209,1,1
"distr_stats",3,"M",23,2,225,"3",25,23,141,"norm",10,64,-16,637.853715212,1,1
"distr_stats",3,"M",23,2,225,"4",25,21,141,"norm",10,64,-16,531.979573239,1,1
